fight_id,fighter,w,kd,sig_str_landed,sig_str_attempted,signif_str_rate,total_strikes_landed,total_strikes_attempted,sub_att,pass,rev,takedown_landed,takedown_attempted,td_rate,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted
562,Keith Jardine,L,0,64,118,0.54,90,146,0,0,0,0,1,0.0,34,81,15,17,15,20,46,99,18,19,0,0
561,Rashad Evans,W,0,23,72,0.31,46,95,0,0,0,9,11,0.81,19,67,4,5,0,0,17,58,5,10,1,4
561,Sam Hoger,L,0,18,72,0.25,59,113,2,0,0,0,1,0.0,8,54,9,17,1,1,14,65,4,7,0,0
560,Josh Neer,W,1,46,126,0.36,68,150,0,1,0,0,0,0.0,46,126,0,0,0,0,12,57,1,3,33,66
560,Joe Stevenson,L,0,31,56,0.55,80,117,3,2,0,2,2,1.0,17,37,5,10,9,9,19,34,4,6,8,16
559,Chris Leben,W,0,36,90,0.4,200,259,0,6,0,5,7,0.71,26,68,8,18,2,4,4,17,20,51,12,22
559,Luigi Fioravanti,L,0,20,39,0.51,41,60,0,0,0,0,5,0.0,9,27,3,4,8,8,5,11,15,28,0,0
558,Luke Cummo,W,0,43,108,0.39,97,165,3,2,0,3,4,0.75,18,73,13,23,12,12,22,69,13,25,8,14
558,Jason Von Flue,L,0,17,57,0.29,29,69,1,2,0,2,9,0.22,9,46,5,8,3,3,10,43,7,12,0,2
557,Jon Fitch,W,1,25,50,0.5,122,149,1,3,0,3,4,0.75,18,41,4,6,3,3,7,14,9,18,9,18
557,Joshua Burkman,L,0,20,35,0.57,20,35,1,0,0,1,3,0.33,3,17,0,0,17,18,4,16,16,19,0,0
556,Dan Christison,W,0,73,148,0.49,91,167,1,1,1,0,0,0.0,39,110,10,12,24,26,56,117,16,28,1,3
556,Brad Imes,L,0,58,157,0.36,80,183,0,0,1,2,2,1.0,48,143,8,12,2,2,31,97,16,36,11,24
555,Josh Koscheck,W,0,2,11,0.18,6,15,1,7,0,2,2,1.0,2,9,0,0,0,2,0,8,0,0,2,3
555,Ansar Chalangov,L,0,2,4,0.5,2,4,1,0,0,0,0,0.0,2,4,0,0,0,0,2,4,0,0,0,0
554,Chael Sonnen,W,0,25,59,0.42,109,174,0,3,0,7,17,0.41,17,47,6,10,2,2,3,11,5,9,17,39
554,Trevor Prangley,L,0,7,22,0.31,29,45,2,1,0,0,2,0.0,5,20,2,2,0,0,5,17,1,2,1,3
553,Rich Franklin,W,2,127,244,0.52,211,339,0,8,1,5,6,0.83,82,190,42,51,3,3,74,172,32,46,21,26
553,David Loiseau,L,1,21,72,0.29,26,78,0,0,0,1,1,1.0,11,57,10,15,0,0,17,63,4,9,0,0
552,Mike Swick,W,0,13,22,0.59,13,22,1,0,0,0,0,0.0,4,12,0,0,9,10,4,12,9,10,0,0
552,Steve Vigneault,L,0,6,13,0.46,8,15,0,0,0,0,1,0.0,1,7,1,2,4,4,1,7,5,6,0,0
551,Georges St-Pierre,W,0,59,135,0.43,135,212,0,0,0,4,5,0.8,38,102,7,10,14,23,46,108,7,18,6,9
551,BJ Penn,L,0,37,85,0.43,101,156,1,0,0,1,1,1.0,28,76,8,8,1,1,28,71,9,14,0,0
550,Nate Marquardt,W,0,56,103,0.54,71,118,2,6,1,5,5,1.0,36,80,7,10,13,13,44,82,5,12,7,9
550,Joe Doerksen,L,1,26,80,0.32,71,125,0,2,0,2,8,0.25,19,70,5,8,2,2,21,69,2,4,3,7
549,Mark Hominick,W,0,22,58,0.37,31,67,1,0,0,0,0,0.0,13,49,6,6,3,3,11,45,11,13,0,0
549,Yves Edwards,L,0,20,74,0.27,21,75,0,0,0,1,2,0.5,10,63,5,6,5,5,17,69,3,5,0,0
548,Sam Stout,W,0,62,183,0.33,76,199,0,1,0,0,0,0.0,38,152,15,22,9,9,40,148,19,29,3,6
548,Spencer Fisher,L,0,53,148,0.35,77,172,3,4,1,4,9,0.44,31,116,15,24,7,8,36,116,12,18,5,14
547,Jason Lambert,W,1,7,16,0.43,13,24,1,1,0,1,2,0.5,5,14,1,1,1,1,2,7,4,7,1,2
547,Rob MacDonald,L,0,3,9,0.33,3,9,0,0,0,0,0,0.0,3,9,0,0,0,0,1,4,2,5,0,0
546,Tom Murphy,W,0,30,42,0.71,82,100,2,2,0,6,7,0.85,30,42,0,0,0,0,0,4,4,7,26,31
546,Icho Larenas,L,0,2,13,0.15,15,29,0,0,0,0,0,0.0,1,11,1,1,0,1,0,9,2,4,0,0
545,Chuck Liddell,W,1,19,51,0.37,27,59,0,0,0,0,0,0.0,18,49,0,1,1,1,14,46,1,1,4,4
545,Randy Couture,L,0,7,24,0.29,7,24,0,0,0,1,3,0.33,6,23,0,0,1,1,6,23,1,1,0,0
544,Brandon Vera,W,1,7,10,0.7,7,10,0,0,0,0,0,0.0,3,4,2,3,2,3,4,7,2,2,1,1
544,Justin Eilers,L,0,4,7,0.57,8,11,0,0,0,0,0,0.0,0,3,0,0,4,4,0,3,4,4,0,0
543,Marcio Cruz,W,0,31,44,0.7,72,87,0,1,0,1,2,0.5,22,35,9,9,0,0,1,6,0,0,30,38
543,Frank Mir,L,0,3,6,0.5,6,9,0,0,0,1,1,1.0,0,3,3,3,0,0,0,3,2,2,1,1
542,Renato Sobral,W,0,9,12,0.75,11,14,1,1,1,0,1,0.0,1,3,1,2,7,7,2,3,6,7,1,2
542,Mike van Arsdale,L,0,1,4,0.25,3,6,0,1,0,0,1,0.0,1,4,0,0,0,0,1,4,0,0,0,0
541,Joe Riggs,W,0,51,116,0.43,69,135,0,0,0,3,8,0.37,42,105,9,11,0,0,28,70,21,40,2,6
541,Nick Diaz,L,1,38,106,0.35,126,200,1,0,0,0,7,0.0,23,82,10,17,5,7,15,68,21,34,2,4
540,Alessio Sakara,W,0,70,146,0.47,146,234,0,3,0,9,9,1.0,61,136,8,9,1,1,21,42,2,2,47,102
540,Elvis Sinosic,L,0,13,37,0.35,151,185,0,0,0,0,0,0.0,3,25,0,0,10,12,11,35,2,2,0,0
539,Paul Buentello,W,0,49,71,0.69,67,89,1,1,0,1,2,0.5,33,53,12,14,4,4,10,20,33,45,6,6
539,Gilbert Aldana,L,0,28,54,0.51,38,65,0,0,0,0,2,0.0,19,43,5,5,4,6,6,14,19,36,3,4
538,Jeff Monson,W,0,10,11,0.9,28,31,1,2,1,1,3,0.33,3,4,6,6,1,1,0,0,3,4,7,7
538,Branden Lee Hinkle,L,0,5,8,0.62,10,13,1,1,0,0,0,0.0,3,6,2,2,0,0,0,3,2,2,3,3
537,Keith Jardine,W,0,44,131,0.33,90,177,0,0,0,0,0,0.0,35,120,2,3,7,8,38,115,6,16,0,0
537,Mike Whitehead,L,0,27,73,0.36,37,83,0,3,0,5,12,0.41,15,58,8,9,4,6,22,63,3,7,2,3
536,Tim Sylvia,W,0,85,224,0.37,137,276,0,0,0,0,0,0.0,51,185,21,24,13,15,69,202,14,20,2,2
536,Assuerio Silva,L,0,36,79,0.45,43,86,0,0,0,0,5,0.0,9,39,16,24,11,16,32,73,4,6,0,0
535,Stephan Bonnar,W,0,2,5,0.4,22,25,2,3,0,2,3,0.66,2,5,0,0,0,0,0,3,0,0,2,2
535,James Irvin,L,0,5,6,0.83,8,9,0,0,0,0,0,0.0,1,2,3,3,1,1,2,3,3,3,0,0
534,Joshua Burkman,W,0,7,9,0.77,8,10,1,0,0,0,0,0.0,1,3,0,0,6,6,3,5,4,4,0,0
534,Drew Fickett,L,0,2,8,0.25,2,8,0,0,0,0,0,0.0,1,5,1,2,0,1,1,7,1,1,0,0
533,Chris Leben,W,1,10,17,0.58,16,23,0,1,0,1,1,1.0,6,11,4,6,0,0,0,5,5,7,5,5
533,Jorge Rivera,L,0,5,10,0.5,6,11,0,0,0,0,0,0.0,3,8,2,2,0,0,2,6,3,4,0,0
532,Josh Neer,W,0,3,9,0.33,8,14,2,1,0,1,1,1.0,2,8,0,0,1,1,2,7,0,0,1,2
532,Melvin Guillard,L,0,11,51,0.21,12,53,0,0,0,2,2,1.0,5,41,1,5,5,5,6,32,1,3,4,16
531,Duane Ludwig,W,1,1,1,1.0,1,1,0,0,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0
531,Jonathan Goulet,L,0,0,1,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
530,Spencer Fisher,W,0,25,65,0.38,30,70,0,0,0,0,0,0.0,13,51,10,12,2,2,18,54,7,11,0,0
530,Aaron Riley,L,0,9,23,0.39,17,32,0,1,0,2,4,0.5,2,15,4,5,3,3,1,13,7,9,1,1
529,Jason Von Flue,W,0,28,68,0.41,50,90,2,1,0,0,2,0.0,18,51,10,17,0,0,13,42,15,26,0,0
529,Alex Karalexis,L,0,18,60,0.3,35,77,3,1,0,1,5,0.2,14,54,2,4,2,2,6,39,10,19,2,2
528,Rich Franklin,W,2,13,34,0.38,15,36,0,0,0,0,0,0.0,10,30,2,2,1,2,8,29,3,3,2,2
528,Nate Quarry,L,0,4,20,0.2,4,20,0,0,0,0,0,0.0,3,17,1,2,0,1,2,16,2,4,0,0
527,Gabriel Gonzaga,W,1,23,56,0.41,63,98,2,7,0,2,9,0.22,13,44,1,1,9,11,11,34,1,3,11,19
527,Kevin Jordan,L,0,18,53,0.33,19,54,0,0,0,0,0,0.0,15,49,2,2,1,2,17,52,1,1,0,0
526,Matt Hughes,W,0,8,13,0.61,9,14,2,1,0,1,1,1.0,1,6,7,7,0,0,2,6,1,1,5,6
526,Joe Riggs,L,0,1,5,0.2,1,5,0,0,0,0,0,0.0,0,4,1,1,0,0,0,4,1,1,0,0
525,Georges St-Pierre,W,0,58,111,0.52,78,132,0,1,0,3,4,0.75,45,98,11,11,2,2,34,72,7,7,17,32
525,Sean Sherk,L,0,20,55,0.36,32,67,0,0,0,0,3,0.0,5,37,6,6,9,12,13,45,7,8,0,2
524,Jeremy Horn,W,0,38,71,0.53,67,102,1,0,0,0,3,0.0,19,49,12,15,7,7,18,33,19,36,1,2
524,Trevor Prangley,L,0,38,78,0.48,77,122,0,3,0,7,10,0.7,17,56,7,8,14,14,11,40,21,26,6,12
523,Sam Hoger,W,0,10,21,0.47,35,48,2,5,0,3,3,1.0,10,21,0,0,0,0,0,2,0,0,10,19
523,Jeff Newton,L,0,2,10,0.2,4,12,4,0,0,0,0,0.0,2,9,0,1,0,0,2,10,0,0,0,0
522,Thiago Alves,W,0,8,11,0.72,9,12,0,2,0,1,1,1.0,5,8,2,2,1,1,2,2,2,2,4,7
522,Ansar Chalangov,L,0,2,2,1.0,2,2,2,1,1,0,2,0.0,1,1,0,0,1,1,0,0,1,1,1,1
521,Nick Thompson,W,0,48,107,0.44,108,170,3,7,3,1,1,1.0,31,89,14,15,3,3,13,55,6,15,29,37
521,Keith Wisniewski,L,0,14,40,0.35,23,49,0,3,1,3,5,0.6,9,35,4,4,1,1,7,27,3,8,4,5
520,Diego Sanchez,W,0,41,95,0.43,65,123,1,3,0,5,11,0.45,29,82,12,13,0,0,3,9,3,5,35,81
520,Nick Diaz,L,0,13,34,0.38,118,144,1,0,1,2,5,0.4,13,34,0,0,0,0,6,21,5,8,2,5
519,Rashad Evans,W,2,48,96,0.5,53,103,0,3,0,0,0,0.0,46,94,2,2,0,0,33,72,10,14,5,10
519,Brad Imes,L,0,42,164,0.25,45,168,1,2,0,2,3,0.66,34,149,8,15,0,0,27,124,12,36,3,4
518,Joe Stevenson,W,0,20,33,0.6,58,77,2,13,1,5,9,0.55,15,27,5,6,0,0,2,8,2,2,16,23
518,Luke Cummo,L,0,20,39,0.51,66,91,1,1,0,1,1,1.0,17,35,3,4,0,0,8,20,3,4,9,15
517,Kenny Florian,W,0,10,20,0.5,37,50,2,4,0,3,8,0.37,6,12,3,5,1,3,1,4,3,4,6,12
517,Kit Cope,L,0,8,15,0.53,11,19,0,0,0,0,0,0.0,6,13,1,1,1,1,1,5,5,7,2,3
516,Joshua Burkman,W,0,4,5,0.8,4,5,0,0,0,1,1,1.0,3,4,0,0,1,1,1,2,0,0,3,3
516,Sammy Morgan,L,0,1,2,0.5,1,2,0,0,0,0,0,0.0,0,1,1,1,0,0,0,1,1,1,0,0
515,Melvin Guillard,W,0,19,39,0.48,21,41,1,3,0,3,3,1.0,16,34,1,2,2,3,5,15,0,0,14,24
515,Marcus Davis,L,0,3,16,0.18,67,85,0,0,0,0,1,0.0,3,14,0,0,0,2,1,13,0,0,2,3
514,Keith Jardine,W,1,41,111,0.36,41,111,0,0,0,0,0,0.0,19,87,6,7,16,17,41,111,0,0,0,0
514,Kerry Schall,L,0,8,68,0.11,8,68,0,0,0,0,0,0.0,7,66,0,1,1,1,8,68,0,0,0,0
513,Andrei Arlovski,W,1,2,6,0.33,2,6,0,0,0,0,0,0.0,2,6,0,0,0,0,2,6,0,0,0,0
513,Paul Buentello,L,0,1,3,0.33,1,3,0,0,0,0,0,0.0,1,3,0,0,0,0,1,3,0,0,0,0
512,Branden Lee Hinkle,W,0,27,38,0.71,40,52,3,4,0,1,2,0.5,20,31,7,7,0,0,0,0,2,2,25,36
512,Sean Gannon,L,0,0,3,0.0,8,12,0,0,0,0,0,0.0,0,3,0,0,0,0,0,1,0,1,0,1
511,Forrest Griffin,W,1,30,82,0.36,30,82,0,0,0,0,0,0.0,22,69,1,5,7,8,24,71,5,10,1,1
511,Elvis Sinosic,L,0,18,47,0.38,18,47,0,0,0,0,0,0.0,9,36,1,1,8,10,15,44,3,3,0,0
510,Renato Sobral,W,0,11,17,0.64,15,21,3,0,0,4,6,0.66,6,12,3,3,2,2,4,5,5,8,2,4
510,Chael Sonnen,L,0,12,24,0.5,56,69,0,0,0,0,3,0.0,10,20,1,3,1,1,2,6,2,3,8,15
509,Joe Riggs,W,0,15,25,0.6,26,37,1,1,1,1,1,1.0,15,24,0,1,0,0,1,2,1,1,13,22
509,Chris Lytle,L,0,3,8,0.37,52,63,0,2,1,1,2,0.5,3,8,0,0,0,0,1,4,0,0,2,4
508,Jorge Rivera,W,0,51,92,0.55,94,141,0,0,1,0,0,0.0,31,65,11,12,9,15,12,30,20,29,19,33
508,Dennis Hallman,L,0,12,29,0.41,15,32,2,1,0,1,6,0.16,7,22,4,5,1,2,3,11,9,18,0,0
507,Marcio Cruz,W,0,12,28,0.42,19,36,1,1,0,0,2,0.0,2,18,1,1,9,9,11,27,1,1,0,0
507,Keigo Kunihara,L,0,1,10,0.1,10,20,1,1,0,2,5,0.4,1,8,0,1,0,1,0,8,0,0,1,2
506,Alessio Sakara,W,1,46,80,0.57,62,98,0,0,0,0,0,0.0,44,77,2,3,0,0,9,18,4,6,33,56
506,Ron Faircloth,L,0,2,5,0.4,17,21,0,0,0,0,0,0.0,0,2,1,1,1,2,2,4,0,1,0,0
505,David Loiseau,W,0,13,34,0.38,16,37,0,0,2,0,0,0.0,13,34,0,0,0,0,1,21,1,1,11,12
505,Evan Tanner,L,0,15,24,0.62,61,86,2,8,0,3,4,0.75,3,11,8,9,4,4,5,11,2,2,8,11
504,Chris Leben,W,0,5,7,0.71,19,21,1,0,0,0,0,0.0,3,5,2,2,0,0,1,1,1,2,3,4
504,Edwin DeWees,L,0,5,7,0.71,13,15,2,1,0,1,1,1.0,1,2,2,3,2,2,3,3,2,4,0,0
503,Brandon Vera,W,2,28,41,0.68,39,52,0,0,0,0,1,0.0,4,12,13,16,11,13,12,22,15,17,1,2
503,Fabiano Scherner,L,0,10,32,0.31,28,50,0,1,0,1,2,0.5,7,24,1,2,2,6,5,25,1,2,4,5
502,Drew Fickett,W,1,5,17,0.29,33,45,3,1,0,0,0,0.0,3,13,0,1,2,3,3,15,2,2,0,0
502,Josh Koscheck,L,0,8,16,0.5,95,106,0,10,0,6,6,1.0,8,16,0,0,0,0,2,6,0,0,6,10
501,Spencer Fisher,W,0,13,36,0.36,22,46,3,1,0,1,2,0.5,9,28,3,6,1,2,9,27,3,8,1,1
501,Thiago Alves,L,0,19,53,0.35,84,135,0,4,0,3,3,1.0,12,44,5,5,2,4,4,16,6,9,9,28
500,Jon Fitch,W,0,25,49,0.51,146,170,2,4,0,5,7,0.71,19,42,4,4,2,3,5,13,4,7,16,29
500,Brock Larson,L,0,14,20,0.7,19,25,3,0,0,1,4,0.25,1,6,2,2,11,12,1,6,13,14,0,0
499,Jonathan Goulet,W,0,14,42,0.33,63,101,1,0,3,0,0,0.0,7,33,3,4,4,5,7,29,7,11,0,2
499,Jay Hieron,L,0,10,26,0.38,29,48,3,8,0,9,12,0.75,5,21,3,3,2,2,5,15,1,2,4,9
498,Chuck Liddell,W,2,64,191,0.33,64,191,0,0,0,0,0,0.0,58,185,2,2,4,4,53,163,0,0,11,28
498,Jeremy Horn,L,0,31,87,0.35,31,87,0,0,0,0,8,0.0,19,73,3,3,9,11,31,87,0,0,0,0
497,Tim Sylvia,W,1,31,69,0.44,32,70,0,0,0,0,0,0.0,22,59,2,2,7,8,28,65,3,4,0,0
497,Tra Telligman,L,0,13,40,0.32,13,40,0,0,0,0,0,0.0,9,36,1,1,3,3,13,40,0,0,0,0
496,Randy Couture,W,0,27,46,0.58,40,60,3,0,0,4,6,0.66,10,29,16,16,1,1,3,15,5,6,19,25
496,Mike van Arsdale,L,0,8,40,0.2,9,41,0,0,0,1,9,0.11,7,39,0,0,1,1,5,32,3,8,0,0
495,Diego Sanchez,W,0,35,64,0.54,52,86,1,6,0,3,6,0.5,35,64,0,0,0,0,1,6,0,0,34,58
495,Brian Gassaway,L,0,3,6,0.5,3,6,0,0,0,0,0,0.0,1,4,1,1,1,1,2,4,1,2,0,0
494,Georges St-Pierre,W,0,25,32,0.78,37,44,2,10,0,1,1,1.0,25,32,0,0,0,0,4,6,0,0,21,26
494,Frank Trigg,L,0,1,3,0.33,1,3,0,0,0,0,1,0.0,1,2,0,1,0,0,1,3,0,0,0,0
493,Matt Lindland,W,0,19,43,0.44,70,102,4,5,1,4,4,1.0,14,38,5,5,0,0,5,10,1,2,13,31
493,Joe Doerksen,L,0,8,15,0.53,22,30,1,2,0,2,5,0.4,4,11,3,3,1,1,4,9,4,6,0,0
492,Trevor Prangley,W,0,54,70,0.77,140,160,0,2,0,5,6,0.83,21,36,11,12,22,22,6,14,36,38,12,18
492,Travis Lutter,L,0,9,19,0.47,16,26,0,0,0,0,7,0.0,4,13,5,6,0,0,4,13,5,6,0,0
491,James Irvin,W,1,6,7,0.85,9,10,0,0,0,0,0,0.0,3,4,1,1,2,2,4,5,2,2,0,0
491,Terry Martin,L,0,12,13,0.92,33,34,0,2,0,2,4,0.5,8,9,4,4,0,0,0,0,3,3,9,10
490,Nate Marquardt,W,0,21,63,0.33,27,70,2,0,0,2,2,1.0,7,43,1,2,13,18,13,49,3,3,5,11
490,Ivan Salaverry,L,0,23,66,0.34,46,89,0,0,0,0,3,0.0,2,34,6,9,15,23,22,63,1,2,0,1
489,Chris Leben,W,0,26,63,0.41,185,234,0,1,0,1,5,0.2,17,51,4,5,5,7,9,24,12,27,5,12
489,Patrick Cote,L,0,26,63,0.41,30,67,0,1,0,1,2,0.5,18,51,4,7,4,5,8,28,15,29,3,6
488,Stephan Bonnar,W,0,43,91,0.47,105,162,1,6,1,3,7,0.42,39,86,2,3,2,2,8,22,9,18,26,51
488,Sam Hoger,L,0,11,29,0.37,52,71,2,0,1,1,1,1.0,9,26,2,2,0,1,6,18,3,7,2,4
487,Nate Quarry,W,1,3,8,0.37,3,8,0,0,0,0,0,0.0,2,7,0,0,1,1,2,7,0,0,1,1
487,Pete Sell,L,0,2,12,0.16,2,12,0,0,0,0,0,0.0,1,10,1,2,0,0,2,12,0,0,0,0
486,Josh Koscheck,W,0,0,2,0.0,4,6,1,2,0,1,3,0.33,0,1,0,0,0,1,0,2,0,0,0,0
486,Pete Spratt,L,0,0,2,0.0,1,3,0,0,0,0,0,0.0,0,2,0,0,0,0,0,2,0,0,0,0
485,Mike Swick,W,1,7,10,0.7,7,10,0,0,0,0,0,0.0,6,9,0,0,1,1,4,6,0,0,3,4
485,Gideon Ray,L,0,1,3,0.33,1,3,0,0,0,0,0,0.0,0,2,0,0,1,1,1,3,0,0,0,0
484,Kenny Florian,W,0,38,68,0.55,42,72,0,1,0,1,2,0.5,18,43,19,24,1,1,18,37,20,31,0,0
484,Alex Karalexis,L,0,18,66,0.27,27,75,0,0,0,0,0,0.0,15,61,3,5,0,0,5,33,12,31,1,2
483,Drew Fickett,W,0,1,3,0.33,6,8,1,1,0,2,3,0.66,0,2,1,1,0,0,0,1,1,1,0,1
483,Josh Neer,L,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
482,Andrei Arlovski,W,0,33,56,0.58,33,56,0,0,0,0,0,0.0,22,43,1,2,10,11,27,48,3,5,3,3
482,Justin Eilers,L,0,5,21,0.23,7,23,0,0,0,0,1,0.0,4,20,0,0,1,1,5,21,0,0,0,0
481,Karo Parisyan,W,0,56,127,0.44,113,191,2,8,0,8,10,0.8,51,119,4,7,1,1,18,55,3,8,35,64
481,Matt Serra,L,1,26,65,0.4,52,91,0,0,2,1,2,0.5,16,53,4,5,6,7,15,51,3,5,8,9
480,Rich Franklin,W,0,97,272,0.35,104,279,1,0,1,0,0,0.0,79,245,11,18,7,9,82,241,15,26,0,5
480,Evan Tanner,L,1,25,95,0.26,27,99,1,0,0,1,5,0.2,15,71,9,23,1,1,22,87,3,8,0,0
479,Forrest Griffin,W,0,3,4,0.75,32,33,1,3,0,1,1,1.0,3,4,0,0,0,0,1,2,0,0,2,2
479,Bill Mahood,L,0,1,1,1.0,2,2,0,0,0,0,0,0.0,0,0,0,0,1,1,1,1,0,0,0,0
478,Paul Buentello,W,1,20,43,0.46,23,47,1,1,0,0,0,0.0,12,35,8,8,0,0,5,19,13,17,2,7
478,Kevin Jordan,L,0,18,33,0.54,26,41,0,0,0,0,1,0.0,6,17,11,14,1,2,7,16,11,17,0,0
477,Nate Quarry,W,2,19,30,0.63,46,57,0,0,0,0,0,0.0,15,23,4,5,0,2,7,12,6,11,6,7
477,Shonie Carter,L,0,6,19,0.31,11,25,0,0,0,0,0,0.0,2,10,1,3,3,6,3,12,3,7,0,0
476,David Loiseau,W,1,20,40,0.5,30,50,0,0,0,0,0,0.0,15,34,5,6,0,0,5,13,1,1,14,26
476,Charles McCarthy,L,0,0,1,0.0,8,20,1,1,0,1,3,0.33,0,1,0,0,0,0,0,1,0,0,0,0
475,Nick Diaz,W,1,25,44,0.56,26,45,0,0,0,0,0,0.0,20,39,5,5,0,0,17,34,4,5,4,5
475,Koji Oishi,L,0,2,22,0.09,2,22,0,0,0,0,0,0.0,2,22,0,0,0,0,2,22,0,0,0,0
474,Chuck Liddell,W,1,13,26,0.5,15,28,0,0,0,0,0,0.0,12,25,0,0,1,1,11,23,0,1,2,2
474,Randy Couture,L,0,9,24,0.37,9,24,0,0,0,0,0,0.0,8,22,0,1,1,1,8,21,1,3,0,0
473,Renato Sobral,W,0,15,27,0.55,44,59,2,0,0,2,3,0.66,11,22,3,4,1,1,3,6,5,6,7,15
473,Travis Wiuff,L,0,3,5,0.6,10,12,0,1,0,2,2,1.0,2,4,1,1,0,0,1,2,1,2,1,1
472,Matt Hughes,W,0,13,19,0.68,19,25,1,4,1,1,2,0.5,10,16,2,2,1,1,1,4,2,2,10,13
472,Frank Trigg,L,1,13,21,0.61,25,33,1,3,0,0,0,0.0,9,17,4,4,0,0,0,3,6,7,7,11
471,Matt Lindland,W,0,11,25,0.44,59,77,1,2,0,2,4,0.5,6,17,1,2,4,6,0,4,10,16,1,5
471,Travis Lutter,L,0,0,4,0.0,26,31,0,2,1,1,1,1.0,0,4,0,0,0,0,0,4,0,0,0,0
470,Georges St-Pierre,W,0,64,94,0.68,117,148,4,14,1,5,5,1.0,41,70,16,17,7,7,13,26,6,7,45,61
470,Jason Miller,L,0,16,41,0.39,28,53,0,1,1,1,6,0.16,6,26,9,12,1,3,11,34,1,1,4,6
469,Ivan Salaverry,W,0,2,7,0.28,5,11,1,0,0,0,1,0.0,2,5,0,0,0,2,0,5,2,2,0,0
469,Joe Riggs,L,0,6,11,0.54,7,12,0,0,0,1,1,1.0,4,9,0,0,2,2,1,3,2,2,3,6
468,Joe Doerksen,W,0,9,24,0.37,35,55,4,5,1,4,6,0.66,3,16,5,7,1,1,4,12,1,4,4,8
468,Patrick Cote,L,2,37,54,0.68,49,66,0,2,1,0,0,0.0,28,44,5,5,4,5,14,19,5,8,18,27
467,Mike van Arsdale,W,0,34,60,0.56,85,117,0,3,1,1,4,0.25,14,39,20,21,0,0,2,21,1,2,31,37
467,John Marsh,L,1,18,35,0.51,40,58,1,2,0,1,1,1.0,8,23,6,8,4,4,5,15,9,13,4,7
466,Rich Franklin,W,0,23,36,0.63,25,38,0,0,0,0,0,0.0,20,33,3,3,0,0,6,14,0,2,17,20
466,Ken Shamrock,L,0,0,4,0.0,0,4,2,0,0,1,1,1.0,0,4,0,0,0,0,0,4,0,0,0,0
465,Forrest Griffin,W,0,88,184,0.47,96,192,1,3,0,2,9,0.22,62,149,16,22,10,13,51,128,33,51,4,5
465,Stephan Bonnar,L,0,57,150,0.38,64,157,0,1,0,0,0,0.0,55,146,1,2,1,2,43,127,14,23,0,0
464,Diego Sanchez,W,0,14,21,0.66,14,21,0,1,0,1,2,0.5,13,20,1,1,0,0,0,2,2,2,12,17
464,Kenny Florian,L,0,2,4,0.5,5,7,0,0,0,0,0,0.0,1,3,1,1,0,0,0,1,1,1,1,2
463,Sam Hoger,W,1,22,119,0.18,71,171,0,1,0,0,1,0.0,12,95,5,17,5,7,21,108,1,3,0,8
463,Bobby Southworth,L,0,21,84,0.25,81,151,0,0,0,1,2,0.5,6,66,1,2,14,16,19,81,1,1,1,2
462,Chris Leben,W,0,27,40,0.67,34,47,0,1,0,1,1,1.0,21,34,6,6,0,0,0,1,1,2,26,37
462,Jason Thacker,L,0,1,3,0.33,3,5,0,0,0,0,0,0.0,1,3,0,0,0,0,0,1,1,2,0,0
461,Josh Koscheck,W,0,14,17,0.82,27,31,0,3,0,2,2,1.0,13,16,0,0,1,1,2,3,0,0,12,14
461,Chris Sanford,L,0,1,2,0.5,3,4,1,0,0,0,0,0.0,0,1,0,0,1,1,1,2,0,0,0,0
460,Nate Quarry,W,0,36,82,0.43,36,82,0,0,0,0,0,0.0,26,71,8,9,2,2,36,82,0,0,0,0
460,Lodune Sincaid,L,0,10,34,0.29,10,34,0,0,0,0,0,0.0,3,26,0,0,7,8,10,34,0,0,0,0
459,Mike Swick,W,1,7,13,0.53,7,13,0,0,0,0,0,0.0,6,12,0,0,1,1,7,13,0,0,0,0
459,Alex Schoenauer,L,0,1,4,0.25,1,4,0,0,0,0,0,0.0,0,2,0,1,1,1,1,4,0,0,0,0
458,Alex Karalexis,W,0,6,12,0.5,12,19,0,0,0,0,0,0.0,6,12,0,0,0,0,0,4,0,0,6,8
458,Josh Rafferty,L,0,1,3,0.33,2,4,1,0,0,0,1,0.0,0,1,1,1,0,1,1,3,0,0,0,0
457,Tito Ortiz,W,0,27,47,0.57,101,130,0,3,0,4,11,0.36,20,38,2,4,5,5,1,6,8,10,18,31
457,Vitor Belfort,L,0,19,38,0.5,44,65,1,1,1,0,0,0.0,16,35,2,2,1,1,1,5,8,16,10,17
456,Pete Sell,W,0,16,49,0.32,90,136,1,0,1,1,4,0.25,10,43,3,3,3,3,7,34,5,5,4,10
456,Phil Baroni,L,0,17,40,0.42,73,102,0,1,0,4,6,0.66,15,37,2,3,0,0,7,28,3,3,7,9
455,Andrei Arlovski,W,1,5,10,0.5,5,10,2,0,0,0,0,0.0,1,6,0,0,4,4,5,6,0,0,0,4
