fight_id,fighter,round,kd,sig_str_landed,sig_str_attempted,signif_str_rate,total_strikes_landed,total_strikes_attempted,sub_att,pass,rev,takedown_landed,takedown_attempted,td_rate,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted
2333,Dustin Pague,1,0,2,2,1.0,6,6,5,1,1,0,0,0.0,2,2,0,0,0,0,1,1,0,0,1,1
2333,Yves Jabouin,2,0,8,10,0.8,10,14,0,0,1,0,0,0.0,6,8,1,1,1,1,3,5,2,2,3,3
2333,Dustin Pague,2,0,10,12,0.83,33,43,1,4,0,1,1,1.0,6,7,3,3,1,2,4,6,3,3,3,3
2333,Yves Jabouin,3,0,5,9,0.55,16,24,0,0,1,1,1,1.0,4,7,1,2,0,0,1,4,0,0,4,5
2333,Dustin Pague,3,0,3,4,0.75,12,14,1,1,0,0,1,0.0,3,4,0,0,0,0,0,0,0,0,3,4
2332,Minotauro Nogueira,1,0,11,29,0.37,36,55,0,0,0,0,1,0.0,9,26,1,2,1,1,5,21,6,8,0,0
2332,Fabricio Werdum,1,0,19,22,0.86,40,44,0,2,0,1,2,0.5,11,14,2,2,6,6,9,12,6,6,4,4
2332,Minotauro Nogueira,2,0,3,11,0.27,10,19,0,0,0,0,0,0.0,3,11,0,0,0,0,1,9,2,2,0,0
2332,Fabricio Werdum,2,0,13,15,0.86,14,16,1,3,0,0,0,0.0,7,9,0,0,6,6,11,13,0,0,2,2
2331,William Patolino,1,0,21,34,0.61,24,37,0,0,0,1,3,0.33,12,25,4,4,5,5,5,11,6,6,10,17
2331,Leonardo Santos,1,0,3,11,0.27,4,13,0,0,0,0,3,0.0,2,9,0,1,1,1,3,11,0,0,0,0
2331,William Patolino,2,0,14,23,0.6,21,30,0,0,0,1,1,1.0,10,19,3,3,1,1,9,17,4,5,1,1
2331,Leonardo Santos,2,0,19,35,0.54,30,50,1,2,0,1,4,0.25,14,30,4,4,1,1,14,28,2,2,3,5
2330,Thiago Silva,1,1,37,75,0.49,37,75,0,0,0,0,0,0.0,23,57,4,8,10,10,35,73,0,0,2,2
2330,Rafael Feijao,1,0,24,61,0.39,24,61,0,0,0,0,0,0.0,20,54,3,6,1,1,23,60,1,1,0,0
2329,Erick Silva,1,0,0,1,0.0,0,1,1,1,0,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
2329,Jason High,1,0,0,6,0.0,0,6,0,0,0,0,1,0.0,0,4,0,1,0,1,0,6,0,0,0,0
2328,Daniel Sarafian,1,0,8,9,0.88,19,20,1,2,0,1,1,1.0,5,6,3,3,0,0,8,9,0,0,0,0
2328,Eddie Mendez,1,0,4,12,0.33,5,13,0,0,0,0,0,0.0,3,10,0,1,1,1,4,12,0,0,0,0
2327,Rony Jason,1,0,7,8,0.87,12,13,1,0,0,0,0,0.0,7,8,0,0,0,0,2,3,0,0,5,5
2327,Mike Wilkinson,1,0,4,4,1.0,11,12,0,0,0,1,1,1.0,3,3,1,1,0,0,1,1,0,0,3,3
2326,Raphael Assuncao,1,0,15,46,0.32,25,57,0,3,0,2,3,0.66,8,34,5,5,2,7,4,28,0,3,11,15
2326,Vaughan Lee,1,0,10,20,0.5,24,34,0,0,0,0,0,0.0,2,12,2,2,6,6,8,17,2,3,0,0
2326,Raphael Assuncao,2,0,2,8,0.25,2,8,1,2,0,1,2,0.5,2,6,0,2,0,0,2,8,0,0,0,0
2326,Vaughan Lee,2,0,4,7,0.57,4,7,0,0,0,0,1,0.0,1,3,2,3,1,1,2,5,2,2,0,0
2325,Godofredo Pepey,1,0,4,13,0.3,24,33,0,2,1,1,2,0.5,4,13,0,0,0,0,1,3,0,0,3,10
2325,Felipe Arantes,1,0,27,35,0.77,35,45,0,0,2,0,0,0.0,26,34,1,1,0,0,1,1,0,0,26,34
2324,Ildemar Alcantara,1,0,8,20,0.4,22,38,0,0,0,1,1,1.0,3,15,5,5,0,0,6,17,1,2,1,1
2324,Leandro Silva,1,0,5,9,0.55,15,19,0,0,0,0,2,0.0,2,6,0,0,3,3,5,9,0,0,0,0
2324,Ildemar Alcantara,2,0,13,46,0.28,13,46,0,0,0,0,0,0.0,8,41,4,4,1,1,13,46,0,0,0,0
2324,Leandro Silva,2,0,19,35,0.54,19,35,0,0,0,0,1,0.0,7,15,3,9,9,11,19,35,0,0,0,0
2324,Ildemar Alcantara,3,0,12,39,0.3,21,50,0,0,0,2,2,1.0,6,33,5,5,1,1,11,36,1,1,0,2
2324,Leandro Silva,3,0,26,43,0.6,29,46,0,0,0,0,3,0.0,10,25,3,4,13,14,25,42,1,1,0,0
2323,Rodrigo Damm,1,0,19,41,0.46,20,42,0,0,0,1,3,0.33,11,30,4,6,4,5,18,40,1,1,0,0
2323,Mizuto Hirota,1,0,26,43,0.6,37,56,0,0,0,0,0,0.0,15,30,9,11,2,2,24,41,2,2,0,0
2323,Rodrigo Damm,2,0,27,65,0.41,27,65,0,0,0,0,1,0.0,20,54,3,4,4,7,27,65,0,0,0,0
2323,Mizuto Hirota,2,0,40,77,0.51,40,77,0,0,0,0,0,0.0,24,60,9,9,7,8,40,77,0,0,0,0
2323,Rodrigo Damm,3,0,30,56,0.53,30,56,0,0,0,1,3,0.33,20,44,5,7,5,5,30,56,0,0,0,0
2323,Mizuto Hirota,3,0,36,79,0.45,36,79,0,0,0,0,1,0.0,21,63,14,15,1,1,36,79,0,0,0,0
2322,Caio Magalhaes,1,0,3,3,1.0,18,24,4,0,0,0,1,0.0,0,0,3,3,0,0,0,0,3,3,0,0
2322,Karlos Vemola,1,0,29,49,0.59,61,96,0,2,0,2,5,0.4,28,48,1,1,0,0,0,1,0,0,29,48
2322,Caio Magalhaes,2,0,18,34,0.52,40,60,1,4,0,1,1,1.0,14,27,2,3,2,4,1,4,3,6,14,24
2322,Karlos Vemola,2,0,1,3,0.33,1,3,0,0,0,0,1,0.0,0,2,1,1,0,0,0,2,1,1,0,0
2321,Antonio Braga Neto,1,0,6,15,0.4,6,15,1,1,0,1,3,0.33,5,13,0,1,1,1,4,13,2,2,0,0
2321,Anthony Smith,1,0,5,19,0.26,5,19,0,0,1,0,0,0.0,2,14,2,4,1,1,3,17,2,2,0,0
2320,Cain Velasquez,1,1,18,28,0.64,18,28,0,0,0,0,2,0.0,16,26,1,1,1,1,6,15,1,1,11,12
2320,Antonio Silva,1,0,1,3,0.33,2,4,0,0,0,0,0,0.0,1,3,0,0,0,0,1,3,0,0,0,0
2319,Junior Dos Santos,1,1,20,32,0.62,20,32,0,0,0,0,0,0.0,10,22,6,6,4,4,17,28,3,4,0,0
2319,Mark Hunt,1,0,5,40,0.12,5,40,0,0,0,0,0,0.0,4,34,0,1,1,5,5,40,0,0,0,0
2319,Junior Dos Santos,2,0,30,47,0.63,35,52,0,2,0,1,1,1.0,25,39,5,7,0,1,25,40,0,1,5,6
2319,Mark Hunt,2,0,15,32,0.46,20,38,0,0,0,0,0,0.0,10,26,2,2,3,4,15,32,0,0,0,0
2319,Junior Dos Santos,3,1,24,52,0.46,25,53,0,0,0,0,0,0.0,19,45,3,5,2,2,23,49,0,2,1,1
2319,Mark Hunt,3,0,9,27,0.33,9,27,0,0,0,0,0,0.0,6,23,1,1,2,3,9,27,0,0,0,0
2318,Glover Teixeira,1,0,12,22,0.54,25,37,1,2,0,1,2,0.5,11,21,1,1,0,0,7,16,1,1,4,5
2318,James Te Huna,1,0,8,21,0.38,11,24,0,0,0,0,0,0.0,4,17,1,1,3,3,7,20,1,1,0,0
2317,Gray Maynard,1,0,13,28,0.46,13,28,0,0,0,0,0,0.0,13,27,0,1,0,0,12,26,1,2,0,0
2317,TJ Grant,1,3,26,52,0.5,29,55,0,0,0,0,0,0.0,22,48,4,4,0,0,10,24,12,19,4,9
2316,Donald Cerrone,1,0,29,63,0.46,29,63,0,0,0,1,2,0.5,13,42,6,10,10,11,27,61,2,2,0,0
2316,KJ Noons,1,0,20,60,0.33,20,60,0,0,0,0,0,0.0,7,32,3,10,10,18,20,60,0,0,0,0
2316,Donald Cerrone,2,0,26,46,0.56,49,73,0,2,0,2,4,0.5,18,35,6,9,2,2,17,32,3,4,6,10
2316,KJ Noons,2,0,16,40,0.4,18,42,0,0,0,0,0,0.0,8,25,7,13,1,2,15,39,1,1,0,0
2316,Donald Cerrone,3,0,23,43,0.53,52,77,0,2,0,1,1,1.0,20,38,3,4,0,1,7,19,0,0,16,24
2316,KJ Noons,3,0,6,22,0.27,18,34,0,0,0,0,0,0.0,2,14,3,5,1,3,6,22,0,0,0,0
2315,Mike Pyle,1,0,4,10,0.4,14,20,1,0,0,0,0,0.0,1,6,1,2,2,2,3,9,0,0,1,1
2315,Rick Story,1,1,27,52,0.51,55,81,0,0,0,1,1,1.0,22,45,5,7,0,0,7,16,3,4,17,32
2315,Mike Pyle,2,0,4,14,0.28,35,48,1,0,0,0,0,0.0,2,10,0,2,2,2,3,13,1,1,0,0
2315,Rick Story,2,0,7,11,0.63,16,20,0,0,0,1,1,1.0,3,7,4,4,0,0,6,9,0,0,1,2
2315,Mike Pyle,3,0,25,50,0.5,37,65,0,1,1,0,0,0.0,21,45,3,4,1,1,18,42,6,7,1,1
2315,Rick Story,3,0,23,48,0.47,23,48,0,0,0,1,5,0.2,6,21,11,18,6,9,8,26,15,22,0,0
2314,Dennis Bermudez,1,0,19,58,0.32,19,58,0,0,0,0,3,0.0,10,47,4,6,5,5,17,55,2,3,0,0
2314,Max Holloway,1,0,23,64,0.35,24,65,0,0,0,0,0,0.0,20,59,3,5,0,0,21,59,2,5,0,0
2314,Dennis Bermudez,2,0,18,66,0.27,20,68,0,1,0,1,3,0.33,11,58,1,2,6,6,15,61,2,3,1,2
2314,Max Holloway,2,0,28,73,0.38,30,75,0,1,0,0,0,0.0,24,64,3,8,1,1,25,70,3,3,0,0
2314,Dennis Bermudez,3,0,36,101,0.35,39,105,0,2,0,3,3,1.0,26,89,5,7,5,5,19,69,2,4,15,28
2314,Max Holloway,3,0,24,56,0.42,25,57,0,0,0,0,1,0.0,20,50,3,5,1,1,24,56,0,0,0,0
2313,Colton Smith,1,1,20,40,0.5,20,40,1,0,0,0,4,0.0,11,28,4,6,5,6,16,33,4,7,0,0
2313,Robert Whittaker,1,0,17,45,0.37,17,45,0,0,0,1,1,1.0,17,45,0,0,0,0,15,40,2,5,0,0
2313,Colton Smith,2,0,12,43,0.27,12,43,0,0,0,0,2,0.0,7,35,2,4,3,4,9,39,3,4,0,0
2313,Robert Whittaker,2,1,28,56,0.5,29,57,0,0,0,0,0,0.0,28,56,0,0,0,0,19,39,9,17,0,0
2313,Colton Smith,3,0,1,8,0.12,1,8,0,0,0,0,0,0.0,0,6,0,0,1,2,1,8,0,0,0,0
2313,Robert Whittaker,3,1,8,12,0.66,8,12,0,0,0,0,0,0.0,8,12,0,0,0,0,6,9,0,0,2,3
2312,Khabib Nurmagomedov,1,0,4,9,0.44,6,13,2,0,0,7,8,0.87,2,6,1,2,1,1,1,3,1,3,2,3
2312,Abel Trujillo,1,0,2,10,0.2,4,12,0,1,0,1,1,1.0,1,9,1,1,0,0,1,9,0,0,1,1
2312,Khabib Nurmagomedov,2,0,13,19,0.68,27,33,0,1,0,5,8,0.62,9,15,1,1,3,3,5,8,1,1,7,10
2312,Abel Trujillo,2,0,8,17,0.47,10,19,0,0,0,0,0,0.0,7,16,1,1,0,0,3,11,3,3,2,3
2312,Khabib Nurmagomedov,3,0,6,12,0.5,13,22,0,2,0,9,11,0.81,5,11,1,1,0,0,0,0,0,0,6,12
2312,Abel Trujillo,3,0,1,3,0.33,4,8,0,0,0,0,0,0.0,0,2,1,1,0,0,0,1,1,1,0,1
2311,Stephen Thompson,1,0,15,32,0.46,27,45,0,1,0,1,2,0.5,5,18,7,11,3,3,9,23,6,9,0,0
2311,Nah-Shon Burrell,1,0,18,35,0.51,33,50,0,0,0,0,1,0.0,3,18,15,17,0,0,2,15,16,20,0,0
2311,Stephen Thompson,2,0,22,47,0.46,26,51,0,0,0,0,1,0.0,9,32,10,10,3,5,17,41,5,6,0,0
2311,Nah-Shon Burrell,2,0,15,34,0.44,19,38,0,0,0,0,0,0.0,7,24,7,9,1,1,6,20,9,14,0,0
2311,Stephen Thompson,3,0,28,55,0.5,34,62,0,0,0,1,1,1.0,16,40,11,14,1,1,23,48,5,7,0,0
2311,Nah-Shon Burrell,3,0,23,52,0.44,26,56,0,0,0,0,0,0.0,16,40,7,12,0,0,16,39,7,13,0,0
2310,Brian Bowles,1,1,20,60,0.33,24,64,1,1,1,0,0,0.0,16,53,4,7,0,0,17,55,0,1,3,4
2310,George Roop,1,0,25,66,0.37,27,69,0,0,0,0,0,0.0,18,55,5,8,2,3,23,62,2,4,0,0
2310,Brian Bowles,2,0,4,12,0.33,4,12,0,0,0,0,0,0.0,4,12,0,0,0,0,4,12,0,0,0,0
2310,George Roop,2,1,19,34,0.55,19,34,0,0,0,0,0,0.0,14,25,4,5,1,4,9,21,0,0,10,13
2309,Jeremy Stephens,1,0,16,34,0.47,18,36,0,0,0,2,4,0.5,7,16,1,4,8,14,11,28,1,2,4,4
2309,Estevan Payan,1,0,11,42,0.26,14,46,1,0,0,0,0,0.0,5,28,3,6,3,8,7,36,4,5,0,1
2309,Jeremy Stephens,2,0,12,17,0.7,22,28,1,2,0,2,2,1.0,7,12,2,2,3,3,6,9,0,0,6,8
2309,Estevan Payan,2,0,6,25,0.24,12,31,0,0,0,0,0,0.0,4,18,1,3,1,4,3,22,3,3,0,0
2309,Jeremy Stephens,3,0,21,37,0.56,42,59,0,1,0,2,4,0.5,10,25,8,9,3,3,7,20,0,1,14,16
2309,Estevan Payan,3,0,8,27,0.29,20,41,0,0,0,0,0,0.0,5,24,1,1,2,2,6,24,2,3,0,0
2308,Vitor Belfort,1,1,9,20,0.45,10,21,0,0,0,0,0,0.0,8,18,0,1,1,1,4,14,0,0,5,6
2308,Luke Rockhold,1,0,6,15,0.4,6,15,0,0,0,0,1,0.0,2,8,0,2,4,5,6,15,0,0,0,0
2307,Jacare Souza,1,0,8,16,0.5,12,21,1,4,1,1,3,0.33,8,14,0,2,0,0,2,6,0,1,6,9
2307,Chris Camozzi,1,0,4,14,0.28,10,21,0,0,0,0,0,0.0,3,13,0,0,1,1,3,10,1,4,0,0
2306,Rafael Dos Anjos,1,0,20,40,0.5,30,51,0,0,0,0,0,0.0,9,25,6,9,5,6,18,37,2,3,0,0
2306,Evan Dunham,1,0,12,63,0.19,25,77,0,0,0,1,1,1.0,11,59,0,2,1,2,9,57,1,2,2,4
2306,Rafael Dos Anjos,2,0,20,58,0.34,24,62,0,0,0,0,2,0.0,13,46,2,5,5,7,17,54,3,4,0,0
2306,Evan Dunham,2,0,19,84,0.22,21,86,0,0,0,2,3,0.66,16,78,1,4,2,2,18,81,1,3,0,0
2306,Rafael Dos Anjos,3,0,26,85,0.3,32,91,0,0,0,0,0,0.0,13,66,7,12,6,7,21,76,5,9,0,0
2306,Evan Dunham,3,0,37,123,0.3,44,132,0,0,0,0,3,0.0,33,116,4,7,0,0,28,109,9,14,0,0
2305,Rafael Natal,1,0,3,13,0.23,24,37,0,0,0,0,1,0.0,2,10,1,1,0,2,0,9,1,1,2,3
2305,Joao Zeferino,1,0,5,14,0.35,11,22,2,1,0,0,0,0.0,4,10,0,1,1,3,5,14,0,0,0,0
2305,Rafael Natal,2,0,13,30,0.43,32,51,0,0,0,0,0,0.0,5,17,4,5,4,8,5,20,4,4,4,6
2305,Joao Zeferino,2,0,6,16,0.37,7,17,0,0,0,0,2,0.0,5,14,1,1,0,1,6,16,0,0,0,0
2305,Rafael Natal,3,0,13,24,0.54,56,74,0,6,0,1,1,1.0,10,19,0,1,3,4,3,10,0,0,10,14
2305,Joao Zeferino,3,0,3,10,0.3,4,11,0,0,0,0,0,0.0,3,9,0,1,0,0,3,10,0,0,0,0
2304,Hacran Dias,1,0,10,29,0.34,15,34,0,0,0,0,2,0.0,7,25,0,1,3,3,8,27,2,2,0,0
2304,Nik Lentz,1,0,13,41,0.31,15,43,0,0,0,1,8,0.12,11,38,0,1,2,2,11,39,2,2,0,0
2304,Hacran Dias,2,0,6,12,0.5,9,15,0,0,0,0,0,0.0,5,11,1,1,0,0,3,7,1,3,2,2
2304,Nik Lentz,2,1,23,34,0.67,38,49,0,6,0,3,5,0.6,19,28,2,3,2,3,2,7,3,4,18,23
2304,Hacran Dias,3,0,24,45,0.53,32,54,1,2,0,1,1,1.0,24,45,0,0,0,0,14,32,8,11,2,2
2304,Nik Lentz,3,0,6,20,0.3,8,22,0,0,0,0,4,0.0,4,18,2,2,0,0,4,15,1,4,1,1
2303,Francisco Trinaldo,1,0,5,8,0.62,6,9,1,1,0,1,1,1.0,3,4,2,4,0,0,3,4,2,4,0,0
2303,Mike Rio,1,0,5,11,0.45,8,14,0,0,0,1,3,0.33,1,5,4,5,0,1,1,6,4,5,0,0
2302,Gleison Tibau,1,0,16,43,0.37,18,45,0,0,0,2,3,0.66,11,37,4,5,1,1,9,36,6,6,1,1
2302,John Cholish,1,0,7,14,0.5,7,14,0,0,0,0,0,0.0,2,7,2,4,3,3,7,13,0,1,0,0
2302,Gleison Tibau,2,0,5,24,0.2,5,24,1,0,0,0,1,0.0,4,22,1,2,0,0,5,23,0,1,0,0
2302,John Cholish,2,0,2,12,0.16,2,12,0,0,0,0,1,0.0,0,8,1,2,1,2,2,10,0,2,0,0
2301,Paulo Thiago,1,0,16,29,0.55,21,34,0,0,0,0,0,0.0,4,15,5,7,7,7,7,20,9,9,0,0
2301,Michel Prazeres,1,0,10,23,0.43,13,27,0,0,0,1,6,0.16,3,12,2,6,5,5,7,20,2,2,1,1
2301,Paulo Thiago,2,0,11,21,0.52,36,48,0,2,0,1,2,0.5,5,15,6,6,0,0,3,11,2,2,6,8
2301,Michel Prazeres,2,0,4,6,0.66,7,11,0,0,0,2,2,1.0,1,2,1,2,2,2,4,5,0,1,0,0
2301,Paulo Thiago,3,0,19,42,0.45,41,66,0,2,0,1,2,0.5,13,35,5,6,1,1,10,28,7,9,2,5
2301,Michel Prazeres,3,0,16,34,0.47,16,34,0,0,0,0,4,0.0,11,27,1,2,4,5,14,31,2,3,0,0
2300,Iuri Alcantara,1,0,19,37,0.51,23,41,0,0,0,0,0,0.0,16,34,3,3,0,0,11,28,2,2,6,7
2300,Iliarde Santos,1,0,3,10,0.3,4,11,0,0,0,0,2,0.0,0,4,0,3,3,3,2,9,1,1,0,0
2299,Fabio Maldonado,1,0,5,18,0.27,11,24,0,0,0,0,0,0.0,2,13,3,5,0,0,3,15,2,3,0,0
2299,Roger Hollett,1,0,5,8,0.62,6,9,0,2,0,2,2,1.0,1,3,2,3,2,2,3,6,1,1,1,1
2299,Fabio Maldonado,2,0,38,53,0.71,67,84,0,0,0,0,1,0.0,14,25,24,28,0,0,11,24,27,29,0,0
2299,Roger Hollett,2,0,17,24,0.7,17,24,0,0,0,0,3,0.0,9,15,6,7,2,2,9,15,8,9,0,0
2299,Fabio Maldonado,3,0,57,80,0.71,78,103,0,0,0,1,1,1.0,28,45,29,35,0,0,12,23,37,48,8,9
2299,Roger Hollett,3,0,7,12,0.58,9,14,0,0,0,0,2,0.0,4,9,2,2,1,1,0,4,7,8,0,0
2298,John Lineker,1,2,20,54,0.37,29,65,0,0,0,0,0,0.0,13,44,6,8,1,2,10,32,4,5,6,17
2298,Azamat Gashimov,1,0,6,27,0.22,7,28,0,0,0,0,3,0.0,4,23,1,3,1,1,4,24,0,1,2,2
2298,John Lineker,2,1,16,26,0.61,17,27,0,0,0,0,0,0.0,8,16,8,9,0,1,11,19,0,0,5,7
2298,Azamat Gashimov,2,0,1,11,0.09,1,11,0,0,0,0,0,0.0,1,10,0,1,0,0,1,11,0,0,0,0
2297,Jussier Formiga,1,0,3,7,0.42,6,11,0,2,0,2,3,0.66,1,5,0,0,2,2,3,7,0,0,0,0
2297,Chris Cariaso,1,0,2,17,0.11,11,26,0,0,0,0,0,0.0,0,12,2,4,0,1,0,15,2,2,0,0
2297,Jussier Formiga,2,0,6,14,0.42,26,34,0,4,0,1,2,0.5,4,11,1,2,1,1,1,8,0,0,5,6
2297,Chris Cariaso,2,0,7,29,0.24,24,46,0,0,0,0,0,0.0,3,21,4,8,0,0,3,24,4,5,0,0
2297,Jussier Formiga,3,0,1,5,0.2,1,5,0,0,0,1,3,0.33,0,4,0,0,1,1,1,5,0,0,0,0
2297,Chris Cariaso,3,0,17,44,0.38,29,57,1,2,0,1,1,1.0,12,36,5,8,0,0,3,19,5,6,9,19
2296,Lucas Martins,1,0,17,46,0.36,20,49,0,0,0,0,0,0.0,12,41,2,2,3,3,14,37,3,9,0,0
2296,Jeremy Larsen,1,1,17,43,0.39,24,51,0,0,0,2,4,0.5,16,42,1,1,0,0,11,30,2,7,4,6
2296,Lucas Martins,2,0,18,59,0.3,20,61,0,0,0,0,0,0.0,12,53,3,3,3,3,17,55,1,4,0,0
2296,Jeremy Larsen,2,0,31,61,0.5,31,61,0,0,0,0,3,0.0,28,56,0,1,3,4,23,47,8,14,0,0
2296,Lucas Martins,3,1,4,6,0.66,4,6,0,0,0,0,0,0.0,4,6,0,0,0,0,2,4,0,0,2,2
2296,Jeremy Larsen,3,0,4,4,1.0,4,4,0,0,0,0,0,0.0,4,4,0,0,0,0,4,4,0,0,0,0
2295,Jon Jones,1,0,20,27,0.74,35,43,0,0,0,3,6,0.5,16,22,4,5,0,0,0,1,5,7,15,19
2295,Chael Sonnen,1,0,6,15,0.4,38,51,0,0,0,0,0,0.0,0,5,6,9,0,1,0,5,6,10,0,0
2294,Michael Bisping,1,0,23,56,0.41,23,56,0,0,0,0,0,0.0,11,42,2,2,10,12,22,54,1,2,0,0
2294,Alan Belcher,1,0,13,49,0.26,13,49,0,0,0,0,1,0.0,3,28,4,11,6,10,13,49,0,0,0,0
2294,Michael Bisping,2,0,36,85,0.42,36,85,0,0,0,0,0,0.0,24,69,0,2,12,14,36,85,0,0,0,0
2294,Alan Belcher,2,0,10,49,0.2,10,49,0,0,0,0,1,0.0,6,39,1,4,3,6,10,49,0,0,0,0
2294,Michael Bisping,3,0,34,84,0.4,35,85,0,0,0,0,0,0.0,29,76,1,3,4,5,34,82,0,2,0,0
2294,Alan Belcher,3,0,6,52,0.11,6,52,0,0,0,0,1,0.0,2,44,2,4,2,4,6,52,0,0,0,0
2293,Roy Nelson,1,1,2,5,0.4,3,6,0,0,0,0,0,0.0,2,4,0,1,0,0,1,2,0,2,1,1
2293,Cheick Kongo,1,0,4,6,0.66,8,10,0,0,0,0,0,0.0,0,2,2,2,2,2,2,4,2,2,0,0
2292,Phil Davis,1,0,32,97,0.32,33,98,0,0,0,0,0,0.0,28,92,2,3,2,2,30,95,2,2,0,0
2292,Vinny Magalhaes,1,0,11,62,0.17,12,63,0,0,0,1,1,1.0,5,50,0,3,6,9,11,60,0,0,0,2
2292,Phil Davis,2,0,26,94,0.27,27,95,0,0,0,0,1,0.0,24,88,2,6,0,0,26,93,0,0,0,1
2292,Vinny Magalhaes,2,0,10,43,0.23,10,43,0,0,0,0,1,0.0,5,35,0,0,5,8,10,43,0,0,0,0
2292,Phil Davis,3,0,21,77,0.27,23,79,0,0,0,0,0,0.0,20,73,1,4,0,0,21,77,0,0,0,0
2292,Vinny Magalhaes,3,0,8,46,0.17,8,46,0,0,0,0,1,0.0,4,37,1,3,3,6,8,46,0,0,0,0
2291,Jim Miller,1,0,18,34,0.52,25,41,0,0,1,1,1,1.0,14,29,1,2,3,3,6,18,2,5,10,11
2291,Pat Healy,1,0,13,34,0.38,31,53,0,0,0,2,2,1.0,11,29,2,4,0,1,5,20,4,7,4,7
2291,Jim Miller,2,0,5,12,0.41,11,18,0,0,0,0,0,0.0,3,9,1,1,1,2,1,8,2,2,2,2
2291,Pat Healy,2,0,24,37,0.64,51,65,1,2,0,2,3,0.66,16,29,7,7,1,1,6,10,8,10,10,17
2291,Jim Miller,3,0,4,11,0.36,5,12,0,0,0,0,0,0.0,1,7,1,2,2,2,4,11,0,0,0,0
2291,Pat Healy,3,0,16,24,0.66,53,66,1,2,0,1,2,0.5,14,21,1,2,1,1,9,13,4,5,3,6
2290,Rustam Khabilov,1,0,3,17,0.17,4,18,0,0,0,1,2,0.5,2,13,0,3,1,1,3,17,0,0,0,0
2290,Yancy Medeiros,1,0,4,18,0.22,4,18,0,0,0,0,0,0.0,1,12,1,4,2,2,4,18,0,0,0,0
2289,Gian Villante,1,0,10,14,0.71,16,20,0,0,0,0,4,0.0,2,3,2,4,6,7,7,11,3,3,0,0
2289,Ovince Saint Preux,1,0,27,38,0.71,37,48,0,0,0,0,1,0.0,22,33,2,2,3,3,25,36,2,2,0,0
2289,Gian Villante,2,0,17,30,0.56,18,31,0,0,0,0,0,0.0,3,8,1,3,13,19,17,29,0,1,0,0
2289,Ovince Saint Preux,2,0,18,42,0.42,18,42,0,0,0,0,1,0.0,9,29,3,5,6,8,18,42,0,0,0,0
2289,Gian Villante,3,0,1,6,0.16,1,6,0,0,0,0,0,0.0,0,3,0,0,1,3,1,6,0,0,0,0
2289,Ovince Saint Preux,3,0,2,4,0.5,2,4,0,0,0,0,0,0.0,2,3,0,0,0,1,2,4,0,0,0,0
2288,Sara McMann,1,0,8,9,0.88,72,73,0,1,0,2,2,1.0,7,8,1,1,0,0,1,2,0,0,7,7
2288,Sheila Gaff,1,0,7,12,0.58,15,20,0,0,0,0,0,0.0,1,4,6,8,0,0,1,4,6,8,0,0
2287,Bryan Caraway,1,0,16,43,0.37,42,70,0,2,0,2,3,0.66,14,41,2,2,0,0,16,43,0,0,0,0
2287,Johnny Bedford,1,0,23,62,0.37,23,62,0,0,0,0,0,0.0,15,52,7,9,1,1,21,60,2,2,0,0
2287,Bryan Caraway,2,0,14,38,0.36,46,77,0,2,0,1,2,0.5,12,34,2,3,0,1,12,36,1,1,1,1
2287,Johnny Bedford,2,0,15,41,0.36,22,48,0,0,0,0,1,0.0,7,33,6,6,2,2,12,38,3,3,0,0
2287,Bryan Caraway,3,0,13,27,0.48,37,55,1,2,0,0,2,0.0,12,24,1,3,0,0,13,27,0,0,0,0
2287,Johnny Bedford,3,0,12,28,0.42,14,30,0,0,1,0,0,0.0,8,23,3,4,1,1,12,28,0,0,0,0
2286,Leonard Garcia,1,0,0,0,0.0,7,7,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2286,Cody McKenzie,1,0,6,6,1.0,36,39,4,2,0,2,2,1.0,6,6,0,0,0,0,0,0,0,0,6,6
2286,Leonard Garcia,2,0,3,15,0.2,11,23,0,0,0,0,0,0.0,1,12,2,2,0,1,1,13,0,0,2,2
2286,Cody McKenzie,2,0,5,8,0.62,25,28,0,1,0,2,6,0.33,4,7,1,1,0,0,1,4,1,1,3,3
2286,Leonard Garcia,3,0,12,62,0.19,12,62,0,0,0,0,0,0.0,9,58,2,2,1,2,10,60,2,2,0,0
2286,Cody McKenzie,3,0,19,40,0.47,23,44,0,2,0,1,5,0.2,17,35,1,4,1,1,15,34,3,5,1,1
2285,Steven Siler,1,0,15,34,0.44,54,83,1,1,0,1,1,1.0,7,24,7,9,1,1,4,12,7,15,4,7
2285,Kurt Holobaugh,1,0,9,25,0.36,37,56,0,0,0,0,0,0.0,2,16,3,5,4,4,4,19,5,6,0,0
2285,Steven Siler,2,0,10,27,0.37,20,38,0,0,0,0,3,0.0,10,27,0,0,0,0,7,19,3,7,0,1
2285,Kurt Holobaugh,2,0,13,33,0.39,44,66,2,0,0,1,1,1.0,8,27,4,4,1,2,3,19,0,1,10,13
2285,Steven Siler,3,0,25,48,0.52,54,80,1,2,0,0,0,0.0,19,41,6,7,0,0,11,21,5,10,9,17
